Date,Time,Open,High,Low,Close,Volume,OpenInt
2016-02-16,01:35:00,21.4089,21.4298,21.3909,21.4122,0,0
2016-02-16,01:40:00,21.4122,21.4153,21.3864,21.3883,0,0
2016-02-16,01:45:00,21.3883,21.4033,21.382,21.3852,0,0
2016-02-16,01:50:00,21.3869,21.4206,21.3823,21.4001,0,0
2016-02-16,01:55:00,21.4004,21.4333,21.4004,21.4086,0,0
2016-02-16,02:00:00,21.4074,21.4125,21.4008,21.4049,0,0
2016-02-16,02:05:00,21.4049,21.4296,21.3869,21.3991,0,0
2016-02-16,02:10:00,21.3995,21.4191,21.3975,21.4156,0,0
2016-02-16,02:15:00,21.4156,21.4181,21.3955,21.4137,0,0
2016-02-16,02:20:00,21.4128,21.4176,21.3915,21.4054,0,0
2016-02-16,02:25:00,21.4051,21.4181,21.3912,21.4114,0,0
2016-02-16,02:30:00,21.4114,21.4168,21.3935,21.4025,0,0
2016-02-16,02:35:00,21.4036,21.4168,21.3795,21.3932,0,0
2016-02-16,02:40:00,21.3962,21.3988,21.3538,21.3696,0,0
2016-02-16,02:45:00,21.3696,21.3803,21.3568,21.3583,0,0
2016-02-16,02:50:00,21.358,21.3783,21.3547,21.3651,0,0
2016-02-16,02:55:00,21.3657,21.3657,21.3239,21.3423,0,0
2016-02-16,03:00:00,21.3248,21.3588,21.3248,21.3538,0,0
2016-02-16,03:05:00,21.3499,21.3699,21.3306,21.3461,0,0
2016-02-16,03:10:00,21.3484,21.3629,21.3339,21.3339,0,0
2016-02-16,03:15:00,21.3361,21.3568,21.3304,21.3451,0,0
2016-02-16,03:20:00,21.3451,21.3451,21.3179,21.3298,0,0
2016-02-16,03:25:00,21.3438,21.3438,21.3158,21.3211,0,0
2016-02-16,03:30:00,21.3211,21.3302,21.3102,21.3271,0,0
2016-02-16,03:35:00,21.3271,21.3339,21.2663,21.2663,0,0
2016-02-16,03:40:00,21.2663,21.2669,21.2318,21.2496,0,0
2016-02-16,03:45:00,21.2496,21.2523,21.2086,21.2151,0,0
2016-02-16,03:50:00,21.2148,21.249,21.2125,21.2252,0,0
2016-02-16,03:55:00,21.2252,21.2478,21.2199,21.2301,0,0
2016-02-16,04:00:00,21.2305,21.263,21.2305,21.2469,0,0
2016-02-16,04:05:00,21.2469,21.2487,21.2172,21.2231,0,0
2016-02-16,04:10:00,21.2231,21.2407,21.2138,21.2181,0,0
2016-02-16,04:15:00,21.2172,21.2306,21.2021,21.2075,0,0
2016-02-16,04:20:00,21.2075,21.216,21.1961,21.1961,0,0
2016-02-16,04:25:00,21.1958,21.1958,21.1683,21.1799,0,0
2016-02-16,04:30:00,21.1787,21.1804,21.1427,21.1461,0,0
2016-02-16,04:35:00,21.1461,21.1461,21.1082,21.1299,0,0
2016-02-16,04:40:00,21.1299,21.1359,21.1126,21.1359,0,0
2016-02-16,04:45:00,21.1359,21.1368,21.1188,21.1256,0,0
2016-02-16,04:50:00,21.1259,21.154,21.1209,21.1424,0,0
2016-02-16,04:55:00,21.1424,21.1873,21.1397,21.1828,0,0
2016-02-16,05:00:00,21.1828,21.1881,21.1676,21.1714,0,0
2016-02-16,05:05:00,21.1713,21.194,21.1486,21.1878,0,0
2016-02-16,05:10:00,21.1878,21.189,21.1441,21.1884,0,0
