Date,Time,Open,High,Low,Close,Volume,OpenInt
2016-02-16,01:35:00,10.612,10.6185,10.6099,10.6119,0,0
2016-02-16,01:40:00,10.6119,10.6231,10.6119,10.6146,0,0
2016-02-16,01:45:00,10.6146,10.6213,10.6116,10.612,0,0
2016-02-16,01:50:00,10.6129,10.626,10.6111,10.618,0,0
2016-02-16,01:55:00,10.6182,10.6339,10.617,10.6325,0,0
2016-02-16,02:00:00,10.6323,10.6369,10.63,10.63,0,0
2016-02-16,02:05:00,10.63,10.6431,10.6243,10.6245,0,0
2016-02-16,02:10:00,10.6243,10.6316,10.6231,10.6308,0,0
2016-02-16,02:15:00,10.6308,10.6314,10.6246,10.6293,0,0
2016-02-16,02:20:00,10.6294,10.6294,10.6127,10.6188,0,0
2016-02-16,02:25:00,10.6187,10.6209,10.6117,10.6183,0,0
2016-02-16,02:30:00,10.6183,10.6216,10.6171,10.6179,0,0
2016-02-16,02:35:00,10.618,10.625,10.61,10.6167,0,0
2016-02-16,02:40:00,10.6167,10.6182,10.5962,10.605,0,0
2016-02-16,02:45:00,10.605,10.6057,10.5905,10.5905,0,0
2016-02-16,02:50:00,10.5905,10.5973,10.5891,10.5907,0,0
2016-02-16,02:55:00,10.5902,10.5905,10.5745,10.5835,0,0
2016-02-16,03:00:00,10.5745,10.5894,10.5745,10.5871,0,0
2016-02-16,03:05:00,10.585,10.5938,10.5805,10.5904,0,0
2016-02-16,03:10:00,10.5911,10.5926,10.5764,10.5764,0,0
2016-02-16,03:15:00,10.5764,10.5851,10.5764,10.5822,0,0
2016-02-16,03:20:00,10.5822,10.5866,10.5764,10.5794,0,0
2016-02-16,03:25:00,10.5857,10.5863,10.5794,10.582,0,0
2016-02-16,03:30:00,10.582,10.5838,10.5745,10.5825,0,0
2016-02-16,03:35:00,10.5825,10.5828,10.5491,10.5491,0,0
2016-02-16,03:40:00,10.5491,10.5494,10.5351,10.5423,0,0
2016-02-16,03:45:00,10.5421,10.5421,10.5263,10.5277,0,0
2016-02-16,03:50:00,10.528,10.5506,10.528,10.5426,0,0
2016-02-16,03:55:00,10.5443,10.5526,10.5415,10.5456,0,0
2016-02-16,04:00:00,10.5458,10.558,10.5452,10.5506,0,0
2016-02-16,04:05:00,10.5506,10.5507,10.5367,10.537,0,0
2016-02-16,04:10:00,10.537,10.5453,10.5355,10.5372,0,0
2016-02-16,04:15:00,10.5373,10.5373,10.5243,10.5281,0,0
2016-02-16,04:20:00,10.5281,10.5298,10.521,10.521,0,0
2016-02-16,04:25:00,10.5212,10.5229,10.5084,10.5132,0,0
2016-02-16,04:30:00,10.5135,10.5144,10.4974,10.5006,0,0
2016-02-16,04:35:00,10.5007,10.5016,10.4917,10.5015,0,0
2016-02-16,04:40:00,10.5007,10.5045,10.4938,10.5045,0,0
2016-02-16,04:45:00,10.5042,10.5042,10.493,10.4956,0,0
2016-02-16,04:50:00,10.4958,10.5044,10.494,10.4973,0,0
2016-02-16,04:55:00,10.4973,10.5198,10.4973,10.5175,0,0
2016-02-16,05:00:00,10.5175,10.5185,10.5101,10.5133,0,0
2016-02-16,05:05:00,10.5133,10.5208,10.4986,10.5208,0,0
2016-02-16,05:10:00,10.5208,10.5213,10.4993,10.5188,0,0
2016-02-16,05:15:00,10.5188,10.5327,10.5177,10.5248,0,0
2016-02-16,05:20:00,10.5222,10.5248,10.5035,10.5114,0,0
2016-02-16,05:25:00,10.5114,10.5176,10.5038,10.5107,0,0
2016-02-16,05:30:00,10.5107,10.5182,10.5104,10.5176,0,0
2016-02-16,05:35:00,10.5176,10.5193,10.5105,10.5184,0,0
2016-02-16,05:40:00,10.5182,10.5202,10.5119,10.5176,0,0
2016-02-16,05:45:00,10.5178,10.5248,10.5167,10.5202,0,0
2016-02-16,05:50:00,10.5241,10.5241,10.5146,10.516,0,0
2016-02-16,05:55:00,10.5173,10.5182,10.509,10.5098,0,0
2016-02-16,06:00:00,10.5098,10.5173,10.5087,10.5124,0,0
2016-02-16,06:05:00,10.5122,10.5196,10.5121,10.513,0,0
2016-02-16,06:10:00,10.5131,10.5199,10.5124,10.516,0,0
2016-02-16,06:15:00,10.516,10.5223,10.5151,10.5222,0,0
2016-02-16,06:20:00,10.5222,10.5243,10.5215,10.5238,0,0
2016-02-16,06:25:00,10.5245,10.529,10.5113,10.529,0,0
2016-02-16,06:30:00,10.529,10.529,10.5187,10.5213,0,0
2016-02-16,06:35:00,10.5212,10.5415,10.5212,10.5415,0,0
2016-02-16,06:40:00,10.5394,10.5465,10.5342,10.5457,0,0
2016-02-16,06:45:00,10.5457,10.5477,10.5388,10.5454,0,0
2016-02-16,06:50:00,10.5454,10.5462,10.538,10.5449,0,0
2016-02-16,06:55:00,10.5449,10.5545,10.5448,10.5545,0,0
2016-02-16,07:00:00,10.5545,10.5545,10.5255,10.5346,0,0
2016-02-16,07:05:00,10.5318,10.5327,10.531,10.5317,0,0
2016-02-16,07:10:00,10.5315,10.5329,10.5306,10.5315,0,0
2016-02-16,07:15:00,10.5316,10.5316,10.5229,10.5285,0,0
2016-02-16,07:20:00,10.5285,10.5321,10.5211,10.5288,0,0
2016-02-16,07:25:00,10.5288,10.5308,10.5279,10.5308,0,0
2016-02-16,07:30:00,10.5308,10.5439,10.5303,10.5315,0,0
2016-02-16,07:35:00,10.5315,10.5416,10.5246,10.5403,0,0
2016-02-16,07:40:00,10.5403,10.5542,10.5403,10.5542,0,0
2016-02-16,07:45:00,10.5494,10.5613,10.5494,10.5551,0,0
2016-02-16,07:50:00,10.5551,10.5724,10.5551,10.5699,0,0
2016-02-16,07:55:00,10.5699,10.5767,10.5657,10.5706,0,0
2016-02-16,08:00:00,10.5706,10.5821,10.5705,10.575,0,0
2016-02-16,08:05:00,10.5749,10.5782,10.559,10.564,0,0
2016-02-16,08:10:00,10.564,10.5733,10.5636,10.5648,0,0
2016-02-16,08:15:00,10.5648,10.5903,10.5644,10.5798,0,0
2016-02-16,08:20:00,10.5798,10.5887,10.5795,10.5862,0,0
2016-02-16,08:25:00,10.5861,10.5906,10.5662,10.5733,0,0
2016-02-16,08:30:00,10.5733,10.5851,10.5663,10.5786,0,0
2016-02-16,08:35:00,10.5785,10.5831,10.5723,10.5814,0,0
2016-02-16,08:40:00,10.5814,10.5861,10.5764,10.5844,0,0
2016-02-16,08:45:00,10.5948,10.5973,10.5814,10.5814,0,0
2016-02-16,08:50:00,10.5811,10.5817,10.5557,10.5666,0,0
2016-02-16,08:55:00,10.5666,10.5666,10.5448,10.5577,0,0
2016-02-16,09:00:00,10.5574,10.5653,10.5433,10.5451,0,0
2016-02-16,09:05:00,10.5453,10.5647,10.5445,10.5647,0,0
2016-02-16,09:10:00,10.5649,10.5786,10.5606,10.5784,0,0
2016-02-16,09:15:00,10.5715,10.5794,10.5683,10.5786,0,0
2016-02-16,09:20:00,10.5788,10.5788,10.5483,10.5483,0,0
2016-02-16,09:25:00,10.5542,10.5644,10.5526,10.5623,0,0
2016-02-16,09:30:00,10.5631,10.5686,10.5526,10.5543,0,0
2016-02-16,09:35:00,10.5557,10.5626,10.5126,10.5138,0,0
2016-02-16,09:40:00,10.507,10.507,10.4372,10.462,0,0
2016-02-16,09:45:00,10.462,10.4887,10.454,10.4872,0,0
2016-02-16,09:50:00,10.4881,10.4908,10.4809,10.4897,0,0
2016-02-16,09:55:00,10.4897,10.4978,10.4825,10.4943,0,0
2016-02-16,10:00:00,10.4946,10.5045,10.4816,10.4878,0,0
2016-02-16,10:05:00,10.4819,10.5279,10.4819,10.5262,0,0
2016-02-16,10:10:00,10.5262,10.5594,10.5262,10.5362,0,0
2016-02-16,10:15:00,10.5362,10.55,10.5302,10.5406,0,0
2016-02-16,10:20:00,10.5414,10.5584,10.5314,10.5575,0,0
2016-02-16,10:25:00,10.5575,10.5662,10.5544,10.5547,0,0
2016-02-16,10:30:00,10.5544,10.5656,10.5522,10.5582,0,0
2016-02-16,10:35:00,10.562,10.5715,10.5431,10.5434,0,0
2016-02-16,10:40:00,10.5446,10.5533,10.5426,10.5521,0,0
2016-02-16,10:45:00,10.5524,10.5633,10.5467,10.5593,0,0
2016-02-16,10:50:00,10.5593,10.5729,10.5539,10.5693,0,0
2016-02-16,10:55:00,10.5762,10.5904,10.5686,10.5874,0,0
2016-02-16,11:00:00,10.5967,10.6125,10.5967,10.6104,0,0
2016-02-16,11:05:00,10.6113,10.6308,10.6022,10.625,0,0
2016-02-16,11:10:00,10.625,10.626,10.6013,10.6067,0,0
2016-02-16,11:15:00,10.6067,10.6177,10.6059,10.616,0,0
2016-02-16,11:20:00,10.6157,10.6165,10.6036,10.6045,0,0
2016-02-16,11:25:00,10.6044,10.609,10.6017,10.609,0,0
2016-02-16,11:30:00,10.6067,10.6073,10.5959,10.6021,0,0
2016-02-16,11:35:00,10.5993,10.6045,10.5953,10.6045,0,0
2016-02-16,11:40:00,10.6045,10.615,10.6013,10.6141,0,0
2016-02-16,11:45:00,10.6141,10.6162,10.6062,10.6153,0,0
2016-02-16,11:50:00,10.6079,10.6202,10.6015,10.6201,0,0
2016-02-16,11:55:00,10.6202,10.6231,10.6061,10.6061,0,0
2016-02-16,12:00:00,10.6059,10.6135,10.6026,10.6082,0,0
2016-02-16,12:05:00,10.6067,10.6153,10.5988,10.6153,0,0
2016-02-16,12:10:00,10.6151,10.6327,10.6127,10.6233,0,0
2016-02-16,12:15:00,10.6233,10.6294,10.6188,10.6205,0,0
2016-02-16,12:20:00,10.6208,10.6271,10.6167,10.625,0,0
2016-02-16,12:25:00,10.6314,10.6336,10.6193,10.6336,0,0
2016-02-16,12:30:00,10.627,10.6623,10.627,10.6623,0,0
2016-02-16,12:35:00,10.6627,10.6901,10.6627,10.6894,0,0
2016-02-16,12:40:00,10.6896,10.6902,10.6667,10.6765,0,0
2016-02-16,12:45:00,10.6765,10.6899,10.6757,10.6817,0,0
2016-02-16,12:50:00,10.6817,10.6918,10.6753,10.6753,0,0
2016-02-16,12:55:00,10.6753,10.6958,10.669,10.6915,0,0
2016-02-16,13:00:00,10.6916,10.6941,10.6773,10.6777,0,0
2016-02-16,13:05:00,10.6779,10.6794,10.6554,10.6563,0,0
2016-02-16,13:10:00,10.6563,10.6581,10.6482,10.6546,0,0
2016-02-16,13:15:00,10.6548,10.6559,10.6472,10.6551,0,0
2016-02-16,13:20:00,10.6551,10.6582,10.6474,10.6499,0,0
2016-02-16,13:25:00,10.6568,10.6671,10.6485,10.6597,0,0
2016-02-16,13:30:00,10.6597,10.6676,10.6576,10.6583,0,0
2016-02-16,13:35:00,10.6583,10.6593,10.6409,10.6426,0,0
2016-02-16,13:40:00,10.6426,10.6563,10.6409,10.6556,0,0
2016-02-16,13:45:00,10.6556,10.6683,10.6491,10.6656,0,0
2016-02-16,13:50:00,10.6656,10.6679,10.6562,10.6637,0,0
2016-02-16,13:55:00,10.6637,10.664,10.6495,10.6495,0,0
2016-02-16,14:00:00,10.6495,10.6595,10.6452,10.6575,0,0
2016-02-16,14:05:00,10.6575,10.6632,10.6458,10.6524,0,0
2016-02-16,14:10:00,10.6515,10.6729,10.6473,10.6651,0,0
2016-02-16,14:15:00,10.6651,10.6743,10.6514,10.6514,0,0
2016-02-16,14:20:00,10.659,10.6677,10.6495,10.6561,0,0
2016-02-16,14:25:00,10.6561,10.6852,10.6561,10.6773,0,0
2016-02-16,14:30:00,10.676,10.6993,10.673,10.6868,0,0
2016-02-16,14:35:00,10.6868,10.7013,10.6814,10.6832,0,0
2016-02-16,14:40:00,10.6832,10.7059,10.6831,10.7059,0,0
2016-02-16,14:45:00,10.7059,10.7279,10.7059,10.7173,0,0
2016-02-16,14:50:00,10.7184,10.7271,10.7039,10.7076,0,0
2016-02-16,14:55:00,10.7076,10.717,10.6985,10.7137,0,0
2016-02-16,15:00:00,10.7134,10.7203,10.7018,10.7095,0,0
2016-02-16,15:05:00,10.7121,10.7155,10.7045,10.7112,0,0
2016-02-16,15:10:00,10.7114,10.7208,10.6956,10.6956,0,0
2016-02-16,15:15:00,10.6965,10.7104,10.6927,10.6928,0,0
2016-02-16,15:20:00,10.692,10.721,10.692,10.7142,0,0
2016-02-16,15:25:00,10.7213,10.7291,10.706,10.7291,0,0
2016-02-16,15:30:00,10.7291,10.7554,10.7288,10.7531,0,0
2016-02-16,15:35:00,10.7529,10.7639,10.7452,10.7594,0,0
2016-02-16,15:40:00,10.7611,10.7688,10.73,10.7389,0,0
2016-02-16,15:45:00,10.7382,10.7501,10.7088,10.7181,0,0
2016-02-16,15:50:00,10.7193,10.7202,10.6926,10.7154,0,0
2016-02-16,15:55:00,10.7155,10.7383,10.7099,10.7336,0,0
2016-02-16,16:00:00,10.7336,10.7437,10.727,10.7381,0,0
2016-02-16,16:05:00,10.7375,10.7469,10.7208,10.746,0,0
2016-02-16,16:10:00,10.7463,10.7585,10.7436,10.75,0,0
2016-02-16,16:15:00,10.752,10.7561,10.7391,10.7419,0,0
2016-02-16,16:20:00,10.7475,10.7622,10.7418,10.7422,0,0
2016-02-16,16:25:00,10.7493,10.7499,10.7347,10.7416,0,0
2016-02-16,16:30:00,10.7414,10.7514,10.7335,10.7456,0,0
2016-02-16,16:35:00,10.7456,10.7546,10.7383,10.7414,0,0
2016-02-16,16:40:00,10.7409,10.7409,10.7223,10.7378,0,0
2016-02-16,16:45:00,10.7378,10.7441,10.7258,10.7343,0,0
2016-02-16,16:50:00,10.7343,10.7417,10.7234,10.7417,0,0
2016-02-16,16:55:00,10.7417,10.7509,10.7399,10.7431,0,0
2016-02-16,17:00:00,10.7431,10.7515,10.7331,10.7424,0,0
2016-02-16,17:05:00,10.7502,10.7506,10.7264,10.7284,0,0
2016-02-16,17:10:00,10.7283,10.7414,10.7258,10.7412,0,0
2016-02-16,17:15:00,10.7419,10.7429,10.7321,10.7326,0,0
2016-02-16,17:20:00,10.7329,10.7473,10.732,10.7409,0,0
2016-02-16,17:25:00,10.7409,10.7409,10.7119,10.727,0,0
2016-02-16,17:30:00,10.727,10.73,10.7189,10.73,0,0
2016-02-16,17:35:00,10.73,10.7396,10.721,10.7396,0,0
2016-02-16,17:40:00,10.7399,10.7444,10.7325,10.7433,0,0
2016-02-16,17:45:00,10.7433,10.7438,10.7299,10.7315,0,0
2016-02-16,17:50:00,10.7313,10.7433,10.7222,10.7269,0,0
2016-02-16,17:55:00,10.7267,10.7369,10.7267,10.729,0,0
2016-02-16,18:00:00,10.7284,10.7375,10.7284,10.7352,0,0
2016-02-16,18:05:00,10.7352,10.7362,10.7221,10.7256,0,0
2016-02-16,18:10:00,10.7255,10.7275,10.7127,10.7188,0,0
2016-02-16,18:15:00,10.7188,10.7249,10.7134,10.7201,0,0
2016-02-16,18:20:00,10.7201,10.7224,10.7097,10.7143,0,0
2016-02-16,18:25:00,10.7143,10.7246,10.7142,10.7162,0,0
2016-02-16,18:30:00,10.716,10.7244,10.7156,10.7166,0,0
2016-02-16,18:35:00,10.7166,10.7243,10.7159,10.7174,0,0
2016-02-16,18:40:00,10.7173,10.7203,10.7104,10.7151,0,0
2016-02-16,18:45:00,10.7144,10.7187,10.7108,10.7172,0,0
2016-02-16,18:50:00,10.7172,10.7233,10.7088,10.7157,0,0
2016-02-16,18:55:00,10.7157,10.7176,10.7091,10.7169,0,0
2016-02-16,19:00:00,10.7169,10.7184,10.7021,10.7025,0,0
2016-02-16,19:05:00,10.7025,10.7101,10.6985,10.7052,0,0
2016-02-16,19:10:00,10.7061,10.7113,10.7049,10.7113,0,0
2016-02-16,19:15:00,10.7113,10.7219,10.7068,10.7203,0,0
2016-02-16,19:20:00,10.7203,10.7206,10.7106,10.7138,0,0
