Date,Time,Open,High,Low,Close,Volume,OpenInt
2016-02-16,00:05:00,0.50068,0.5007,0.50052,0.50061,0,0
2016-02-16,00:10:00,0.50061,0.501,0.50057,0.50072,0,0
2016-02-16,00:15:00,0.50072,0.50101,0.50046,0.5009,0,0
2016-02-16,00:20:00,0.5009,0.50101,0.5009,0.50093,0,0
2016-02-16,00:25:00,0.50092,0.501,0.50092,0.50099,0,0
2016-02-16,00:30:00,0.50099,0.50105,0.50084,0.50085,0,0
2016-02-16,00:35:00,0.50084,0.50085,0.50064,0.5007,0,0
2016-02-16,00:40:00,0.5007,0.50074,0.50058,0.50058,0,0
2016-02-16,00:45:00,0.50058,0.50069,0.50058,0.50067,0,0
2016-02-16,00:50:00,0.50067,0.50082,0.50067,0.50081,0,0
2016-02-16,00:55:00,0.50081,0.50088,0.50063,0.50072,0,0
2016-02-16,01:00:00,0.50074,0.50079,0.5004,0.50052,0,0
2016-02-16,01:05:00,0.50052,0.50097,0.5005,0.50087,0,0
2016-02-16,01:10:00,0.50086,0.50099,0.50082,0.50096,0,0
2016-02-16,01:15:00,0.50096,0.50127,0.50096,0.50125,0,0
2016-02-16,01:20:00,0.50126,0.50136,0.50123,0.50135,0,0
2016-02-16,01:25:00,0.50135,0.5021,0.50135,0.50201,0,0
2016-02-16,01:30:00,0.50203,0.50237,0.50197,0.50234,0,0
2016-02-16,01:35:00,0.50244,0.50244,0.50216,0.50219,0,0
2016-02-16,01:40:00,0.50219,0.5027,0.50219,0.50259,0,0
2016-02-16,01:45:00,0.50259,0.50261,0.50219,0.50225,0,0
2016-02-16,01:50:00,0.50225,0.50236,0.50219,0.50222,0,0
2016-02-16,01:55:00,0.50223,0.50227,0.50204,0.50227,0,0
2016-02-16,02:00:00,0.50229,0.50229,0.50213,0.50219,0,0
2016-02-16,02:05:00,0.50219,0.50244,0.5021,0.50222,0,0
2016-02-16,02:10:00,0.50223,0.50235,0.50213,0.50218,0,0
2016-02-16,02:15:00,0.50218,0.5023,0.50215,0.5023,0,0
2016-02-16,02:20:00,0.50231,0.50237,0.50214,0.50223,0,0
2016-02-16,02:25:00,0.50223,0.50226,0.5021,0.50221,0,0
2016-02-16,02:30:00,0.50221,0.50222,0.50205,0.50207,0,0
2016-02-16,02:35:00,0.50209,0.50209,0.50199,0.50207,0,0
2016-02-16,02:40:00,0.50205,0.50206,0.50186,0.50205,0,0
2016-02-16,02:45:00,0.50205,0.50205,0.50189,0.50195,0,0
2016-02-16,02:50:00,0.50195,0.50204,0.50187,0.50194,0,0
2016-02-16,02:55:00,0.50191,0.50207,0.50191,0.50207,0,0
2016-02-16,03:00:00,0.50207,0.50207,0.50184,0.50196,0,0
2016-02-16,03:05:00,0.50196,0.50227,0.50196,0.50223,0,0
2016-02-16,03:10:00,0.50223,0.50227,0.50202,0.50212,0,0
2016-02-16,03:15:00,0.5021,0.5023,0.50205,0.50221,0,0
2016-02-16,03:20:00,0.50221,0.5023,0.50215,0.50222,0,0
2016-02-16,03:25:00,0.50219,0.50238,0.50219,0.50234,0,0
2016-02-16,03:30:00,0.50234,0.50238,0.50227,0.50237,0,0
2016-02-16,03:35:00,0.50237,0.5024,0.5023,0.5024,0,0
2016-02-16,03:40:00,0.5024,0.50256,0.5024,0.5025,0,0
2016-02-16,03:45:00,0.50249,0.50259,0.50237,0.50254,0,0
