Date,Time,Open,High,Low,Close,Volume,OpenInt
2016-02-16,00:05:00,1.20871,1.2091,1.20844,1.2086,0,0
2016-02-16,00:10:00,1.2086,1.20881,1.20801,1.20864,0,0
2016-02-16,00:15:00,1.20864,1.20913,1.20772,1.20802,0,0
2016-02-16,00:20:00,1.20802,1.20802,1.20741,1.20755,0,0
2016-02-16,00:25:00,1.20759,1.20763,1.20698,1.20699,0,0
2016-02-16,00:30:00,1.20699,1.20775,1.20687,1.20771,0,0
2016-02-16,00:35:00,1.20771,1.20831,1.20766,1.20828,0,0
2016-02-16,00:40:00,1.20828,1.20858,1.20794,1.20819,0,0
2016-02-16,00:45:00,1.20818,1.20818,1.20781,1.20787,0,0
2016-02-16,00:50:00,1.20787,1.20819,1.20771,1.20802,0,0
2016-02-16,00:55:00,1.20802,1.20858,1.20802,1.20844,0,0
2016-02-16,01:00:00,1.20847,1.20912,1.20838,1.20877,0,0
2016-02-16,01:05:00,1.20877,1.20877,1.20683,1.2073,0,0
2016-02-16,01:10:00,1.20734,1.20864,1.20734,1.20836,0,0
2016-02-16,01:15:00,1.20836,1.20877,1.20732,1.20732,0,0
2016-02-16,01:20:00,1.20732,1.20749,1.2068,1.20692,0,0
2016-02-16,01:25:00,1.20691,1.20691,1.20414,1.2045,0,0
2016-02-16,01:30:00,1.20437,1.20478,1.20429,1.20444,0,0
2016-02-16,01:35:00,1.2041,1.20417,1.2026,1.20284,0,0
2016-02-16,01:40:00,1.20277,1.20288,1.20154,1.20257,0,0
2016-02-16,01:45:00,1.20257,1.20277,1.2017,1.20257,0,0
2016-02-16,01:50:00,1.20263,1.20328,1.20246,1.20327,0,0
2016-02-16,01:55:00,1.20325,1.20414,1.20248,1.20248,0,0
2016-02-16,02:00:00,1.20247,1.20305,1.20144,1.20223,0,0
2016-02-16,02:05:00,1.20223,1.20332,1.20134,1.20332,0,0
2016-02-16,02:10:00,1.20329,1.20337,1.20264,1.20317,0,0
2016-02-16,02:15:00,1.20318,1.20319,1.20197,1.20226,0,0
2016-02-16,02:20:00,1.20202,1.20344,1.20153,1.20284,0,0
2016-02-16,02:25:00,1.20282,1.20354,1.20262,1.20262,0,0
2016-02-16,02:30:00,1.20262,1.20298,1.20222,1.20278,0,0
2016-02-16,02:35:00,1.20281,1.20288,1.20224,1.20235,0,0
2016-02-16,02:40:00,1.20242,1.20342,1.20242,1.20271,0,0
