1.55403,6.90827,10.7356
1.55885,6.92411,10.7938
1.55816,6.95652,10.8409
1.55695,6.99228,10.8864
1.55905,7.00483,10.921
1.56091,6.98407,10.9025
1.56233,6.93174,10.828
1.55978,6.89127,10.746
1.55287,6.86798,10.6636
1.54663,6.82351,10.5879
1.54663,6.81086,10.5345
1.53873,6.8557,10.5494
1.54446,6.87699,10.6233
1.55381,6.88406,10.6961
1.55713,6.85642,10.6751
1.55836,6.84024,10.6616
1.56273,6.84815,10.7021
1.56877,6.81555,10.6931
1.57245,6.80585,10.7033
1.57299,6.81937,10.725
1.57349,6.7849,10.6766
1.57233,6.77512,10.6528
1.57493,6.76085,10.6481
1.58016,6.70653,10.5978
1.58645,6.66586,10.5766
1.58739,6.67161,10.59
1.58019,6.68566,10.5667
1.56671,6.72793,10.5405
1.55888,6.72819,10.4881
1.55524,6.72806,10.4639
1.55339,6.71562,10.4344
1.54761,6.69207,10.3571
1.54077,6.68505,10.3006
1.53155,6.721,10.2944
1.52748,6.777,10.3507
1.53019,6.76057,10.3476
1.53468,6.72752,10.3214
1.53012,6.80711,10.4128
1.52518,6.89157,10.5094
1.52632,6.90617,10.5421
1.53062,6.90526,10.5689
1.53451,6.94633,10.6597
1.53931,6.93993,10.681
1.54428,6.89918,10.6532
1.54816,6.8642,10.6269
1.55347,6.82974,10.6059
1.55764,6.77514,10.554
1.55444,6.75011,10.4908
1.56167,6.67505,10.4249
1.57068,6.59843,10.3638
1.57404,6.59667,10.3838
1.5737,6.66542,10.4874
1.56703,6.72707,10.5405
1.55743,6.75773,10.523
1.54683,6.76027,10.4554
1.53675,6.72667,10.3327
1.52238,6.70855,10.2144
1.51847,6.7626,10.2688
1.51397,6.79929,10.2943
1.51372,6.78043,10.262
1.52382,6.77308,10.3236
1.53934,6.81929,10.4993
1.53383,6.90311,10.5871
1.52345,6.96982,10.6166
1.51825,7.00192,10.6306
1.51274,7.02582,10.6268
1.50131,7.05374,10.5891
1.49563,7.05691,10.553
1.49157,7.04902,10.5137
1.49467,7.01956,10.4912
1.49311,7.02939,10.4977
1.484,7.09339,10.5262
1.47464,7.1348,10.5213
1.46754,7.14926,10.4928
1.46326,7.14928,10.4605
1.46992,7.11689,10.4609
1.48364,7.05831,10.4685
1.48786,7.0139,10.437
1.48964,6.98115,10.3991
1.49246,6.95105,10.3741
1.48833,6.99197,10.4051
1.48272,7.07376,10.4875
1.48169,7.10117,10.5218
1.4815,7.07809,10.4857
1.48508,7.0288,10.4383
1.48809,6.99219,10.4053
1.48824,6.98252,10.3914
1.48903,6.98845,10.4055
1.49203,7.00332,10.4507
1.49376,7.04013,10.5162
1.4916,7.08611,10.5705
1.48139,7.15028,10.5946
1.47637,7.2014,10.6325
1.47878,7.23051,10.6909
1.47694,7.25424,10.7143
1.48143,7.24966,10.7402
1.49687,7.2026,10.7811
1.50521,7.13182,10.7373
1.50851,7.05036,10.6347
1.50685,7.01185,10.5663
1.51125,6.97568,10.5454
1.52758,6.91035,10.5582
1.53443,6.87433,10.5479
1.53801,6.85786,10.5476
1.54117,6.8547,10.5639
1.54594,6.83125,10.5616
