1975-12-03,121.3348
1975-12-04,121.2797
1975-12-05,121.5521
1975-12-08,121.5781
1975-12-09,121.5932
1975-12-10,121.5406
1975-12-11,121.5051
1975-12-12,121.4848
1975-12-15,121.6102
1975-12-16,121.5981
1975-12-17,121.5153
1975-12-18,121.4514
1975-12-19,121.4218
1975-12-22,121.386
1975-12-23,121.3259
1975-12-24,121.3189
1975-12-29,121.3265
1975-12-30,121.2582
1975-12-31,121.2842
1976-01-02,121.2556
1976-01-05,120.9857
1976-01-06,121.0389
1976-01-07,120.9476
1976-01-08,121.1273
1976-01-09,121.216
1976-01-12,121.1884
1976-01-13,121.4292
1976-01-14,121.3997
1976-01-15,121.5429
1976-01-16,121.4561
1976-01-19,121.3238
1976-01-20,121.4056
1976-01-21,121.7824
1976-01-22,121.9251
1976-01-23,121.8832
1976-01-26,121.8406
1976-01-27,121.8054
1976-01-28,121.8231
1976-01-29,121.8759
1976-01-30,121.8765
1976-02-02,121.7171
1976-02-03,121.7568
1976-02-04,121.3683
1976-02-05,121.5392
1976-02-06,121.6321
1976-02-09,121.6188
1976-02-10,121.6054
1976-02-11,121.4228
1976-02-12,121.442
1976-02-13,121.616
1976-02-16,121.8242
1976-02-17,121.9243
1976-02-18,121.9226
1976-02-19,121.9254
1976-02-20,122.1287
1976-02-23,122.3029
1976-02-24,122.2215
1976-02-25,122.2444
1976-02-26,122.3237
1976-02-27,122.4045
1976-03-01,122.3857
1976-03-02,122.4131
1976-03-03,122.4378
1976-03-04,122.5994
1976-03-05,122.6725
1976-03-08,122.9401
1976-03-09,123.0919
1976-03-10,123.3346
1976-03-11,123.4172
1976-03-12,123.3845
1976-03-15,123.5564
1976-03-16,123.8711
1976-03-17,123.6822
1976-03-18,123.5481
1976-03-19,123.4357
1976-03-22,123.431
1976-03-23,123.4665
1976-03-24,123.4302
1976-03-25,123.4264
1976-03-26,123.5321
1976-03-29,123.5501
1976-03-30,123.3947
1976-03-31,123.394
1976-04-01,123.4269
1976-04-02,123.7338
1976-04-05,123.7765
1976-04-06,123.8055
1976-04-07,123.886
1976-04-08,123.8374
1976-04-09,124.062
1976-04-12,124.2328
1976-04-13,123.9505
1976-04-14,123.6454
1976-04-15,123.688
1976-04-20,123.9643
1976-04-21,124.1233
1976-04-22,124.2119
1976-04-23,124.2391
1976-04-26,124.3668
1976-04-27,124.2862
1976-04-28,124.2225
1976-04-29,124.1386
1976-04-30,124.2373
1976-05-03,124.2651
1976-05-04,124.1615
1976-05-05,124.2774
1976-05-06,124.019
1976-05-07,123.926
1976-05-10,123.8457
1976-05-11,123.9376
1976-05-12,124.0863
1976-05-13,124.1539
1976-05-14,124.2851
1976-05-17,124.5614
1976-05-18,124.487
1976-05-19,124.528
1976-05-20,124.523
1976-05-21,124.8143
1976-05-24,124.7154
1976-05-25,124.7393
1976-05-26,124.9529
1976-05-27,124.8587
1976-05-28,125.0912
1976-06-01,125.3013
1976-06-02,125.3684
1976-06-03,125.5298
1976-06-04,125.5404
1976-06-07,125.1775
1976-06-08,125.0228
1976-06-09,124.9741
1976-06-10,125.0807
1976-06-11,125.0739
1976-06-14,125.0756
1976-06-15,125.0587
1976-06-16,125.1013
1976-06-17,125.236
1976-06-18,125.1671
1976-06-21,125.2626
1976-06-22,125.2402
1976-06-23,125.0003
1976-06-24,125.0759
1976-06-25,125.1662
1976-06-28,124.8247
1976-06-29,124.6881
1976-06-30,124.9447
1976-07-01,124.7738
1976-07-02,124.7275
1976-07-05,124.6123
1976-07-06,124.6399
1976-07-07,124.6654
1976-07-08,124.7077
1976-07-09,124.9338
1976-07-12,124.8047
1976-07-13,124.6394
1976-07-14,124.2424
1976-07-15,124.2867
1976-07-16,124.5731
1976-07-19,124.5383
1976-07-20,124.4468
1976-07-21,124.5395
1976-07-22,124.4858
1976-07-23,124.6324
1976-07-26,124.5932
1976-07-27,124.5318
1976-07-28,124.3303
1976-07-29,124.2775
1976-07-30,124.1602
1976-08-02,123.9062
1976-08-03,123.94
1976-08-04,123.6541
1976-08-05,123.7276
1976-08-06,123.6748
1976-08-09,123.6523
1976-08-10,123.7529
1976-08-11,123.6983
1976-08-12,123.7684
1976-08-13,123.6362
1976-08-16,123.4045
1976-08-17,122.7125
1976-08-18,122.8968
1976-08-19,123.0149
1976-08-20,123.1977
1976-08-23,123.1743
1976-08-24,123.0103
1976-08-25,123.2303
1976-08-26,123.1337
1976-08-27,123.1704
1976-08-31,123.3424
1976-09-01,123.2834
1976-09-02,123.2273
1976-09-03,123.128
1976-09-06,123.2163
1976-09-07,123.2238
1976-09-08,123.1435
1976-09-09,123.0921
1976-09-10,123.1808
1976-09-13,123.1761
1976-09-14,123.1683
1976-09-15,122.9402
1976-09-16,122.8969
1976-09-17,123.0549
1976-09-20,123.1907
1976-09-21,123.3815
1976-09-22,123.085
1976-09-23,123.3574
1976-09-24,123.3949
1976-09-27,123.4392
1976-09-28,123.6212
1976-09-29,123.5339
1976-09-30,123.2411
1976-10-01,123.5692
1976-10-04,123.3661
1976-10-05,123.24
1976-10-06,123.3152
1976-10-07,123.3209
1976-10-08,123.4591
1976-10-11,123.6778
1976-10-12,123.6857
1976-10-13,123.777
1976-10-14,124.1075
1976-10-15,124.2044
1976-10-18,124.4405
1976-10-19,124.2461
1976-10-20,124.0707
1976-10-21,124.2
1976-10-22,124.3229
1976-10-25,124.5101
1976-10-26,124.6203
1976-10-27,124.5666
1976-10-28,124.6983
1976-10-29,124.6412
1976-11-01,124.8729
1976-11-02,124.7747
1976-11-03,124.6213
1976-11-04,124.5146
1976-11-05,124.4713
1976-11-08,124.4248
1976-11-09,124.4288
1976-11-10,124.312
1976-11-11,124.3339
1976-11-12,124.3177
1976-11-15,124.3041
1976-11-16,124.2446
1976-11-17,124.1345
1976-11-18,124.1237
1976-11-19,123.842
1976-11-22,123.7633
1976-11-23,123.5505
1976-11-24,123.6915
1976-11-25,123.5024
