1976-06-04,125.5404,5.44,11.5
1976-06-07,125.1775,5.45,11.5
1976-06-08,125.0228,5.48,11.5
1976-06-09,124.9741,5.34,11.5
1976-06-10,125.0807,5.47,11.5
1976-06-11,125.0739,5.44,11.5
1976-06-14,125.0756,5.53,11.5
1976-06-15,125.0587,5.58,11.5
1976-06-16,125.1013,5.39,11.5
1976-06-17,125.236,5.56,11.5
1976-06-18,125.1671,5.49,11.5
1976-06-21,125.2626,5.49,11.5
1976-06-22,125.2402,5.43,11.5
1976-06-23,125.0003,5.44,11.5
1976-06-24,125.0759,5.47,11.5
1976-06-25,125.1662,5.50,11.5
1976-06-28,124.8247,5.69,11.5
1976-06-29,124.6881,5.67,11.5
1976-06-30,124.9447,5.71,11.5
1976-07-01,124.7738,5.58,11.5
1976-07-02,124.7275,5.45,11.5
1976-07-05,124.6123,ND,11.5
1976-07-06,124.6399,5.39,11.5
1976-07-07,124.6654,4.82,11.5
1976-07-08,124.7077,5.39,11.5
1976-07-09,124.9338,5.26,11.5
1976-07-12,124.8047,5.26,11.5
1976-07-13,124.6394,5.21,11.5
1976-07-14,124.2424,5.26,11.5
1976-07-15,124.2867,5.25,11.5
1976-07-16,124.5731,5.28,11.5
1976-07-19,124.5383,5.39,11.5
1976-07-20,124.4468,5.31,11.5
1976-07-21,124.5395,5.33,11.5
1976-07-22,124.4858,5.27,11.5
1976-07-23,124.6324,5.24,11.5
1976-07-26,124.5932,5.28,11.5
1976-07-27,124.5318,5.28,11.5
1976-07-28,124.3303,5.41,11.5
1976-07-29,124.2775,5.29,11.5
1976-07-30,124.1602,5.32,11.5
1976-08-02,123.9062,5.37,11.5
1976-08-03,123.94,5.37,11.5
1976-08-04,123.6541,5.52,11.5
1976-08-05,123.7276,5.33,11.5
1976-08-06,123.6748,5.24,11.5
1976-08-09,123.6523,5.27,11.5
1976-08-10,123.7529,5.21,11.5
1976-08-11,123.6983,5.21,11.5
1976-08-12,123.7684,5.25,11.5
1976-08-13,123.6362,5.24,11.5
1976-08-16,123.4045,5.38,11.5
1976-08-17,122.7125,5.31,11.5
1976-08-18,122.8968,5.39,11.5
1976-08-19,123.0149,5.32,11.5
1976-08-20,123.1977,5.31,11.5
1976-08-23,123.1743,5.28,11.5
1976-08-24,123.0103,5.20,11.5
1976-08-25,123.2303,5.20,11.5
1976-08-26,123.1337,5.27,11.5
1976-08-27,123.1704,5.28,11.5
1976-08-31,123.3424,5.31,11.5
1976-09-01,123.2834,5.25,11.5
1976-09-02,123.2273,5.31,11.5
1976-09-03,123.128,5.30,11.5
1976-09-06,123.2163,ND,11.5
1976-09-07,123.2238,5.34,11.5
1976-09-08,123.1435,4.88,11.5
1976-09-09,123.0921,5.25,11.5
1976-09-10,123.1808,5.22,11.5
1976-09-13,123.1761,5.27,13
1976-09-14,123.1683,5.20,13
1976-09-15,122.9402,5.15,13
1976-09-16,122.8969,5.24,13
1976-09-17,123.0549,5.17,13
1976-09-20,123.1907,5.26,13
1976-09-21,123.3815,5.22,13
1976-09-22,123.085,5.25,13
1976-09-23,123.3574,5.25,13
1976-09-24,123.3949,5.27,13
1976-09-27,123.4392,5.37,13
1976-09-28,123.6212,5.39,13
1976-09-29,123.5339,5.44,13
1976-09-30,123.2411,5.31,13
1976-10-01,123.5692,5.32,13
1976-10-04,123.3661,5.27,13
1976-10-05,123.24,5.15,13
1976-10-06,123.3152,4.50,13
1976-10-07,123.3209,5.12,15
1976-10-08,123.4591,5.00,15
1976-10-11,123.6778,ND,15
1976-10-12,123.6857,5.09,15
1976-10-13,123.777,4.94,15
1976-10-14,124.1075,4.99,15
1976-10-15,124.2044,4.93,15
1976-10-18,124.4405,5.03,15
1976-10-19,124.2461,4.97,15
1976-10-20,124.0707,4.98,15
1976-10-21,124.2,4.98,15
1976-10-22,124.3229,5.00,15
1976-10-25,124.5101,5.01,15
1976-10-26,124.6203,5.00,15
1976-10-27,124.5666,4.95,15
